economy,countrycode,Region,Income group,WBL Report Year,WBL_index,GR1_mobility,GR2_workplace,GR3_pay,GR4_marriage,GR5_parenthood,GR6_entrep,GR7_assets,GR8_pension,gr1_1passpmrd,gr1_2trvlctrymrd,gr1_3trvlhmmrd,gr1_4whlivemrd,gr2_5profhmmrd,gr2_6nondiscempl,gr2_7sexhrssemp,gr2_8sexcomb,gr3_9eqremunval,gr3_10nprgeqnight,gr3_11jobshazard,gr3_12industry,gr4_13obeymrd,gr4_14hhmrd,gr4_15domleg,gr4_16dvrcjdgmnt,gr4_17equalremarr,gr5_18wpdleave14,gr5_19govleaveprov,gr5_20patleave,gr5_21paidprntl,gr5_22pregdism,gr6_23cntrcthmmrd,gr6_24regbusmrd,gr6_25bnkaccmrd,gr6_26disgend,gr7_27prtyeqownmrdbth,gr7_28prtyeqsondght,gr7_29prtyeqsuvrspse,gr7_30prtylegadmin,gr7_31valnonmntry,gr8_32retagequal,gr8_33penagequal,gr8_34mandagequal,gr8_35carecredit
Australia,AUS,High income: OECD,High income,2018,96.9,100,100,100,100,100,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Australia,AUS,High income: OECD,High income,2019,96.9,100,100,100,100,100,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Australia,AUS,High income: OECD,High income,2020,96.9,100,100,100,100,100,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Austria,AUT,High income: OECD,High income,1971,41.3,75,25,25,20,20,75,40,50,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1972,41.3,75,25,25,20,20,75,40,50,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1973,41.3,75,25,25,20,20,75,40,50,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1974,41.3,75,25,25,20,20,75,40,50,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1975,43.8,75,25,25,20,40,75,40,50,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1976,43.8,75,25,25,20,40,75,40,50,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1977,51.9,100,25,25,60,40,75,40,50,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1978,51.9,100,25,25,60,40,75,40,50,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1979,51.9,100,25,25,60,40,75,40,50,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
Austria,AUT,High income: OECD,High income,1980,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1981,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1982,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1983,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1984,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1985,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1986,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1987,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1988,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1989,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1990,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1991,70.6,100,50,50,80,60,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1992,73.1,100,50,50,80,80,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1993,73.1,100,50,50,80,80,75,100,50,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Austria,AUT,High income: OECD,High income,1994,76.3,100,100,50,80,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,1995,76.3,100,100,50,80,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,1996,76.3,100,100,50,80,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,1997,76.3,100,100,50,80,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,1998,78.8,100,100,50,100,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,1999,78.8,100,100,50,100,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,2000,78.8,100,100,50,100,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,2001,78.8,100,100,50,100,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,2002,78.8,100,100,50,100,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,2003,78.8,100,100,50,100,80,75,100,25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,2004,81.9,100,100,75,100,80,75,100,25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,2005,81.9,100,100,75,100,80,75,100,25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Austria,AUT,High income: OECD,High income,2006,85,100,100,75,100,80,75,100,50,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2007,85,100,100,75,100,80,75,100,50,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2008,85,100,100,75,100,80,75,100,50,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2009,85,100,100,75,100,80,75,100,50,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2010,91.3,100,100,100,100,80,100,100,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2011,91.3,100,100,100,100,80,100,100,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2012,91.3,100,100,100,100,80,100,100,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2013,91.3,100,100,100,100,80,100,100,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2014,91.3,100,100,100,100,80,100,100,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Austria,AUT,High income: OECD,High income,2015,94.4,100,100,100,100,80,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
Austria,AUT,High income: OECD,High income,2016,94.4,100,100,100,100,80,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
Austria,AUT,High income: OECD,High income,2017,94.4,100,100,100,100,80,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
Austria,AUT,High income: OECD,High income,2018,94.4,100,100,100,100,80,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
Austria,AUT,High income: OECD,High income,2019,94.4,100,100,100,100,80,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
Austria,AUT,High income: OECD,High income,2020,94.4,100,100,100,100,80,100,100,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1971,53.1,100,25,0,80,20,75,100,25,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1972,52.5,100,25,0,80,40,75,100,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1973,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1974,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1975,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1976,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1977,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1978,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1979,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1980,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1981,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1982,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1983,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1984,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1985,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1986,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1987,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1988,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1989,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1990,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1991,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1992,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1993,61.3,100,50,0,80,60,75,100,25,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1994,64.4,100,50,0,80,60,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1995,64.4,100,50,0,80,60,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1996,64.4,100,50,0,80,60,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1997,64.4,100,50,0,80,60,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1998,64.4,100,50,0,80,60,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1999,64.4,100,50,0,80,60,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2000,66.9,100,50,0,80,80,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2001,66.9,100,50,0,80,80,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2002,66.9,100,50,0,80,80,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2003,66.9,100,50,0,80,80,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2004,66.9,100,50,0,80,80,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2005,66.9,100,50,0,80,80,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2006,66.9,100,50,0,80,80,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2007,66.9,100,50,0,80,80,75,100,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2008,76.3,100,100,0,80,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2009,76.3,100,100,0,80,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2010,76.3,100,100,0,80,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2011,76.3,100,100,0,80,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2012,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2013,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2014,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2015,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2016,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2017,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2018,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2019,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2020,78.8,100,100,0,100,80,100,100,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1971,45,75,0,75,0,0,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1972,45,75,0,75,0,0,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1973,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1974,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1975,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1976,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1977,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1978,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1979,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1980,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1981,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
Burundi,BDI,Sub-Saharan Africa,Low income,1982,47.5,75,0,75,0,20,75,60,75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
